2020-12-03,MFS Investment Grade Municipal Trust Declares Capital Gain Distribution
2020-02-21,Corrected Monthly Distribution Amount for MFS Investment Grade Municipal Trust
2020-01-29,MFS Investment Grade Municipal Trust -- Moody's announces completion of a periodic review of ratings of MFS Investment Grade Municipal Trust
2019-12-04,MFS Investment Grade Municipal Trust Declares Capital Gain Distribution
2019-12-02,MFS Announces Closed-End Fund Distributions
2019-11-01,MFS Announces Closed-End Fund Distributions
2019-10-01,MFS Announces Closed-End Fund Distributions
2019-09-03,MFS Announces Closed-End Fund Distributions
2019-05-01,MFS Announces Closed-End Fund Distributions
2019-04-01,MFS Announces Closed-End Fund Distributions
2019-03-01,MFS Announces Closed-End Fund Distributions
2019-02-22,MFS Investment Grade Municipal Trust -- Moody's announces completion of a periodic review of ratings of MFS Investment Grade Municipal Trust
2019-02-01,MFS Announces Closed-End Fund Distributions
2019-01-02,MFS Announces Closed-End Fund Distributions
2018-12-03,MFS Announces Closed-End Fund Distributions
2018-11-01,MFS Announces Closed-End Fund Distributions
2018-10-09,MFS Municipal Closed-End Funds Announce Extension of Term of Preferred Shares
2018-10-02,MFS Investment Grade Municipal Trust -- Moody's affirms ratings of VMTP shares issued by five MFS Investment Management closed-end funds
2018-10-01,MFS Announces Closed-End Fund Distributions
2018-09-04,MFS Announces Closed-End Fund Distributions
2018-08-01,MFS Announces Closed-End Fund Distributions
2018-07-02,MFS Announces Closed-End Fund Distributions
2018-06-01,MFS Announces Closed-End Fund Distributions
2018-05-04,MFS Investment Grade Municipal Trust Announces Final Results of Tender Offer
2018-05-03,MFS Investment Grade Municipal Trust Announces Preliminary Results of Tender Offer
2018-05-01,MFS Announces Closed-End Fund Distributions
2018-04-03,MFS Investment Grade Municipal Trust Announces Tender Offer
2018-04-02,MFS Announces Closed-End Fund Distributions
2018-03-12,MFS Investment Grade Municipal Trust Announces Tender Offer
2018-03-01,MFS Announces Closed-End Fund Distributions
2018-02-01,MFS Announces Closed-End Fund Distributions
2018-01-02,MFS Announces Closed-End Fund Distributions
2017-12-01,MFS Announces Closed-End Fund Distributions
2017-11-01,MFS Announces Closed-End Fund Distributions
2017-10-02,MFS Announces Closed-End Fund Distributions
2017-09-08,MFS Investment Grade Municipal Trust Announces Final Results of Tender Offer
2017-09-07,MFS Investment Grade Municipal Trust Announces Preliminary Results of Tender Offer
2017-09-01,MFS Announces Closed-End Fund Distributions
2017-08-08,MFS Investment Grade Municipal Trust Commences Tender Offer
2017-08-01,MFS Announces Closed-End Fund Distributions
2017-07-11,MFS Investment Grade Municipal Trust Announces Tender Offers
2017-07-03,MFS Announces Closed-End Fund Distributions
2017-06-01,MFS Announces Closed-End Fund Distributions
2017-05-01,MFS Announces Closed-End Fund Distributions
2017-04-03,MFS Announces Closed-End Fund Distributions
2017-03-01,MFS Announces Closed-End Fund Distributions
2017-02-01,MFS Announces Closed-End Fund Distributions
2017-01-03,MFS Announces Closed-End Fund Distributions
2016-12-30,MFS INVESTMENT GRADE MUNICIPAL TRUST Financials
2016-12-01,MFS Announces Closed-End Fund Distributions
2016-11-01,MFS Announces Closed-End Fund Distributions
2016-10-03,MFS Announces Closed-End Fund Distributions
2016-09-01,MFS Announces Closed-End Fund Distributions
2016-08-01,MFS Announces Closed-End Fund Distributions
2016-07-01,MFS Announces Closed-End Fund Distributions
2016-06-01,MFS Announces Closed-End Fund Distributions
2016-05-02,MFS Announces Closed-End Fund Distributions
2016-04-01,MFS Announces Closed-End Fund Distributions
2016-03-24,Moody's assigns ratings to VMTP shares issued by five MFS Investment Management closed-end funds
2016-03-01,MFS Announces Closed-End Fund Distributions
2016-02-10,"Board Approves Leverage Refinancing Plan for MFS Municipal Income Trust, MFS Investment Grade Municipal Trust, MFS California Municipal Fund, MFS High Income Municipal Trust, and MFS High Yield Municipal Trust"
2016-02-01,MFS Announces Closed-End Fund Distributions
2016-01-04,MFS Announces Closed-End Fund Distributions
2015-12-01,MFS Announces Closed-End Fund Distributions
2015-11-02,MFS Announces Closed-End Fund Distributions
2015-10-01,MFS Announces Closed-End Fund Distributions
2015-09-01,MFS Announces Closed-End Fund Distributions
2015-08-03,MFS Announces Closed-End Fund Distributions
2015-07-01,MFS Announces Closed-End Fund Distributions
2015-06-01,MFS Announces Closed-End Fund Distributions
2015-05-01,MFS Announces Closed-End Fund Distributions
2015-04-01,MFS Announces Closed-End Fund Distributions
2015-03-02,MFS Announces Closed-End Fund Distributions
2015-02-02,MFS Announces Closed-End Fund Distributions
2015-01-02,MFS Announces Closed-End Fund Distributions
2014-12-01,MFS Announces Closed-End Fund Distributions
2014-11-03,MFS Announces Closed-End Fund Distributions
2014-10-01,MFS Closed-End Funds Announce Appointment
2014-10-01,MFS Announces Closed-End Fund Distributions
2014-09-02,MFS Announces Closed-End Fund Distributions
2014-08-01,MFS Announces Closed-End Fund Distributions
2014-07-01,MFS Announces Closed-End Fund Distributions
2014-06-02,MFS Announces Closed-End Fund Distributions
2014-05-01,MFS Announces Closed-End Fund Distributions
2014-04-01,MFS Announces Closed-End Fund Distributions
2014-03-03,MFS Announces Closed-End Fund Distributions
2014-02-03,MFS Announces Closed-End Fund Distributions
2014-01-02,MFS Announces Closed-End Fund Distributions
2013-12-02,MFS Announces Closed-End Fund Distributions
2013-11-11,"5 With Upcoming Ex-Dividend Dates: CXH, MFM, IVH, IEP, GG"
2013-11-01,MFS Announces Closed-End Fund Distributions
2013-10-01,MFS Announces Closed-End Fund Distributions
2013-09-03,MFS Announces Closed-End Fund Distributions
2013-08-01,MFS Announces Closed-End Fund Distributions
2013-07-01,MFS Announces Closed-End Fund Distributions
2013-06-14,Discounts Increasing On Muni Bond Funds
2013-06-03,MFS Announces Closed-End Fund Distributions
2013-05-10,CXH Ex-Dividend Reminder - 5/14/13
2013-05-01,MFS Announces Closed-End Fund Distributions
2013-04-12,CXH Ex-Dividend Reminder - 4/16/13
